eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/policy_loss_o,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,-256.9538022531645,198,0.020904314,0.27749023,7.8128614,-0.01617928,-0.004061676,0.050354738,0.5141265988349915,39,79872,415.88504922087304,79872
1000.0,-255.11189866666672,200,0.02035689,0.27026367,7.776,-0.014740986,0.006364189,0.030304646,0.5506741404533386,40,81920,426.12621936993673,81920
1000.0,-252.28281073493983,196,0.019818533,0.25942382,7.7448974,-0.020878864,-0.00236961,0.026788896,0.4927957057952881,41,83968,436.547785728937,83968
1000.0,-246.18639374418612,207,0.021326948,0.29052734,7.7299013,-0.022403859,-0.0108619835,0.030248687,0.44371306896209717,42,86016,446.41663928097114,86016
1000.0,-241.01797975,196,0.017365973,0.24082032,7.7037163,-0.019707557,0.006041254,0.025878549,0.1967306137084961,43,88064,456.82111806888133,88064
1000.0,-237.29157985555554,205,0.017857037,0.23715821,7.6618714,-0.024145046,-0.012861185,0.027568549,0.262909471988678,44,90112,466.80419560102746,90112
1000.0,-232.89311044565218,201,0.01852325,0.2559082,7.6837106,-0.022299867,0.012359833,0.037988044,0.3927852511405945,45,92160,476.98574600787833,92160
1000.0,-229.15384493617023,197,0.018627537,0.25195312,7.620163,-0.021540148,-0.015251363,0.032624483,0.41147392988204956,46,94208,487.3765740408562,94208
1000.0,-226.33851646875,205,0.02078656,0.2753418,7.5620193,-0.027574992,-0.0036480092,0.023475304,0.3369804620742798,47,96256,497.3356757098809,96256
1000.0,-223.1458453265306,196,0.019742105,0.2586914,7.5395584,-0.021699753,-0.004739073,0.029130727,0.43961644172668457,48,98304,507.77813232084736,98304
1000.0,-219.29437724,209,0.017695004,0.24614258,7.6144676,-0.022605095,-0.01638587,0.03201984,0.2177964448928833,49,100352,517.5441611609422,100352
1000.0,-213.46000309,199,0.018787282,0.24331054,7.5256424,-0.023294767,0.001278053,0.037828796,0.3962283730506897,50,102400,527.8211843129247,102400
1000.0,-207.63538719000005,205,0.019968778,0.25517577,7.520121,-0.01980028,0.002467075,0.032646947,0.3698950409889221,51,104448,537.7810776578262,104448
1000.0,-201.01179372000001,200,0.019023811,0.25766602,7.5248413,-0.024252187,-0.0047969273,0.030932512,0.4680657386779785,52,106496,548.0185799999163,106496
1000.0,-192.34581461,196,0.020433618,0.27924806,7.470645,-0.02400523,-0.003812672,0.03648188,0.501672774553299,53,108544,558.4637395269237,108544
1000.0,-186.87028511,206,0.016638134,0.23164062,7.4781427,-0.018055178,-0.012405742,0.027828237,0.15928709506988525,54,110592,568.3951120160054,110592
1000.0,-180.69082304,196,0.017734993,0.2637207,7.4106574,-0.030513838,0.004659718,0.025663862,0.3011379837989807,55,112640,578.8415297479369,112640
1000.0,-173.88523314000003,210,0.016935533,0.24013671,7.392474,-0.022324773,-0.017835971,0.034096725,0.5296291410923004,56,114688,588.5594845218584,114688
1000.0,-165.17464876999998,200,0.017639989,0.2487793,7.371361,-0.027801428,0.0074405856,0.030634874,0.603569895029068,57,116736,598.788321289001,116736
1000.0,-158.20776601,204,0.016216587,0.24023438,7.3301826,-0.02552497,-0.0008887133,0.021920618,0.4472736716270447,58,118784,608.8019746188074,118784
1000.0,-149.47264047000002,204,0.018728707,0.26362306,7.3647614,-0.025014456,-0.00114805,0.024274338,0.4617031216621399,59,120832,618.8192621299531,120832
1000.0,-141.13198238000004,197,0.018086668,0.24316406,7.2959137,-0.028304264,-0.013097273,0.024721485,0.335201621055603,60,122880,629.1954662029166,122880
1000.0,-134.42322065,204,0.019038735,0.2536133,7.23631,-0.027168885,0.008586516,0.029227337,0.38862359523773193,61,124928,639.2009679740295,124928
1000.0,-125.50294738000001,196,0.017620478,0.24716797,7.2273684,-0.023818262,-0.0058830366,0.023416724,0.19189876317977905,62,126976,649.6337002608925,126976
1000.0,-112.31122894999999,207,0.018265603,0.25170898,7.2132163,-0.029543173,-0.010311489,0.023291811,0.24620074033737183,63,129024,659.5255068680272,129024
1000.0,-103.81715359999997,201,0.01825032,0.25,7.23063,-0.025795143,-0.004241923,0.02602967,0.37066197395324707,64,131072,669.7149744560011,131072
1000.0,-95.76411688999998,200,0.018595003,0.2618164,7.1438713,-0.028521806,0.015830025,0.020968538,0.2945648431777954,65,133120,679.9163439539261,133120
1000.0,-86.98181334,203,0.01765934,0.25288087,7.1026664,-0.023164123,0.007927686,0.01825397,0.25148332118988037,66,135168,689.9687283879612,135168
1000.0,-78.49843860000001,197,0.020136373,0.26430663,7.085237,-0.025566211,-0.0039677275,0.019756671,0.239504873752594,67,137216,700.3332604728639,137216
1000.0,-68.75332119999999,202,0.01812142,0.25141603,7.137269,-0.020440552,-0.003039033,0.023497079,0.31086909770965576,68,139264,710.4577210359275,139264
1000.0,-58.162350289999985,197,0.020038314,0.27119142,7.066034,-0.02807331,-0.009872621,0.02137219,0.34718990325927734,69,141312,720.8325091758743,141312
1000.0,-48.71051616999999,199,0.018539626,0.26157227,7.0203943,-0.026001811,0.001631479,0.02523832,0.5262363851070404,70,143360,731.087490323931,143360
1000.0,-39.56455399999999,200,0.01993954,0.26645508,7.0384073,-0.021003451,-0.017018266,0.024093643,0.2722787857055664,71,145408,741.2998011999298,145408
1000.0,-27.953662859999994,203,0.022290114,0.2890625,6.953715,-0.027978713,0.0044208528,0.021349039,0.36720651388168335,72,147456,751.3838676179294,147456
1000.0,-16.107863390000006,200,0.019860806,0.28320312,6.9097505,-0.022987284,0.017999597,0.028818315,0.3427640199661255,73,149504,761.6117790190037,149504
1000.0,-3.717430940000002,199,0.017152583,0.2466797,6.934564,-0.030650374,-0.010275667,0.024352502,0.37109023332595825,74,151552,771.8567826978397,151552
1000.0,5.026723249999995,197,0.016462369,0.23828125,6.8702936,-0.024481539,-0.0013789732,0.024154495,0.3579642176628113,75,153600,782.2185033899732,153600
1000.0,14.66447009,200,0.016933754,0.23564453,6.830861,-0.024948495,-0.0050453283,0.024235208,0.38653135299682617,76,155648,792.4561824628618,155648
1000.0,25.839942929999996,197,0.020251336,0.28291017,6.873193,-0.024335355,-0.0011724707,0.022427898,0.5484611093997955,77,157696,802.837373259943,157696
1000.0,36.17103815,202,0.01975241,0.27285156,6.7775946,-0.019805482,-0.007279641,0.01944854,0.3236609101295471,78,159744,812.9392798850313,159744
1000.0,45.706063269999994,202,0.021549553,0.28256837,6.7475038,-0.027200872,0.011368181,0.023143712,0.4872516393661499,79,161792,823.0397904329002,161792
1000.0,56.68490521999999,200,0.022428514,0.28339845,6.7347555,-0.02244758,-0.024421489,0.027892184,0.6354888677597046,80,163840,833.2508668350056,163840
1000.0,68.20361041,203,0.021374557,0.28149414,6.787455,-0.021789331,-0.00094425667,0.025833968,0.3241853713989258,81,165888,843.3351704508532,165888
1000.0,78.67886689999999,196,0.0191068,0.25249022,6.7005587,-0.027527744,0.008778571,0.027241224,0.5775479674339294,82,167936,853.7452562148683,167936
1000.0,90.58539403,199,0.021004956,0.28076172,6.6818056,-0.023362117,-0.009319274,0.024315158,0.38627469539642334,83,169984,864.0112987528555,169984
1000.0,108.67466687999999,203,0.019183902,0.26625976,6.6319404,-0.023674738,0.0046364972,0.028793443,0.34166377782821655,84,172032,874.0701509478968,172032
1000.0,119.20893848000001,204,0.019609302,0.26762694,6.5860567,-0.02593412,-0.008712789,0.022580372,0.1849839687347412,85,174080,884.1029457089026,174080
1000.0,130.83711863,208,0.020361388,0.2831543,6.638095,-0.02356102,0.024866642,0.024911571,0.26817214488983154,86,176128,893.9210278068203,176128
1000.0,141.83994866999998,202,0.019653136,0.2611328,6.5760736,-0.022871163,-0.009436125,0.024966698,0.32296353578567505,87,178176,904.0266423418652,178176
1000.0,152.77073805999999,207,0.02087792,0.27392578,6.5711412,-0.026323035,-0.044207152,0.03562095,0.6583644449710846,88,180224,913.9163171800319,180224
1000.0,164.10353638,197,0.018380906,0.27495116,6.5449243,-0.02921535,0.03507308,0.02687776,0.5797393918037415,89,182272,924.3047059529927,182272
1000.0,174.90104254,201,0.020913046,0.2949707,6.533831,-0.021569025,0.00017382414,0.021597315,0.3783951997756958,90,184320,934.4465376709122,184320
1000.0,186.89198414999998,203,0.02192259,0.29257813,6.4912004,-0.024989117,0.0038268506,0.022973197,0.48306334018707275,91,186368,944.4886897748802,186368
1000.0,197.69272717,202,0.02075337,0.2857422,6.4685364,-0.024517756,0.0017828768,0.025365155,0.3980308771133423,92,188416,954.6265459149145,188416
1000.0,209.35424176999996,214,0.018375834,0.25390625,6.3946843,-0.023865988,0.0026539995,0.025585007,0.19331705570220947,93,190464,964.1802174958866,190464
1000.0,219.34519852999995,201,0.021336824,0.28188476,6.34074,-0.026966054,-0.009382789,0.023001246,0.3347436189651489,94,192512,974.3448432639707,192512
1000.0,230.47977039999998,214,0.020508353,0.28105468,6.3338866,-0.02616308,-0.0010621417,0.024330478,0.512246161699295,95,194560,983.9093211188447,194560
1000.0,241.99260149000003,200,0.019620778,0.2635742,6.393178,-0.020856945,0.0005357648,0.025321558,0.3146415948867798,96,196608,994.114834144013,196608
1000.0,253.92182414,206,0.019370653,0.26552734,6.3167524,-0.020194123,-0.004366779,0.02253682,0.22044283151626587,97,198656,1004.0332906360272,198656
1000.0,265.73682853,201,0.022039747,0.29677734,6.2889647,-0.022942398,-0.001533856,0.022215711,0.23770588636398315,98,200704,1014.1796000879258,200704
1000.0,276.48584297,206,0.01958513,0.26699218,6.252168,-0.020263907,-0.0046975636,0.025371294,0.4417303800582886,99,202752,1024.0964190638624,202752
1000.0,287.17448055,216,0.021369431,0.28271484,6.2384286,-0.02747027,0.00023634946,0.021782141,0.2014617919921875,100,204800,1033.5789784649387,204800
1000.0,297.39806116000005,206,0.021981115,0.30244142,6.2951326,-0.024999212,-0.007693737,0.022038206,0.21910327672958374,101,206848,1043.5070683369413,206848
1000.0,307.49712933999996,220,0.019071002,0.25288087,6.226631,-0.019650564,-0.0019079987,0.020315288,0.16056221723556519,102,208896,1052.794376954902,208896
1000.0,318.65714474,199,0.021699764,0.29169923,6.2059426,-0.025894618,-0.0077086166,0.023537338,0.28255128860473633,103,210944,1063.0507660098374,210944
1000.0,331.00788062,212,0.021588255,0.2923828,6.1947904,-0.025555521,-0.0023313023,0.02267096,0.2696002721786499,104,212992,1072.7085117299575,212992
1000.0,344.88640985,202,0.019986127,0.27402344,6.2151227,-0.017813092,-0.004193656,0.026161889,0.2501411437988281,105,215040,1082.8415733159054,215040
1000.0,354.85562395999995,206,0.018669222,0.26010743,6.1801105,-0.022282708,-0.00090935564,0.021367174,0.20542627573013306,106,217088,1092.7788764380384,217088
1000.0,365.2347077,210,0.020768208,0.28085938,6.17736,-0.025460284,-0.011450528,0.020449188,0.3208317160606384,107,219136,1102.4945994948503,219136
1000.0,375.8350846800001,205,0.020431275,0.27529296,6.1395607,-0.020002838,0.004323584,0.022635898,0.45139098167419434,108,221184,1112.4548714628909,221184
1000.0,385.27068456,219,0.017648477,0.25283203,6.1000676,-0.024231007,-0.0051362077,0.021678237,0.2596466541290283,109,223232,1121.8072753159795,223232
1000.0,395.66878935999995,203,0.019707527,0.26816407,6.106984,-0.024062196,-0.0014094207,0.020627867,0.15942275524139404,110,225280,1131.8545710889157,225280
1000.0,405.02287514000005,223,0.021822346,0.29106444,6.06749,-0.026765918,-0.009378708,0.021932058,0.4179675579071045,111,227328,1141.0156610379927,227328
1000.0,414.9752409099999,203,0.021141706,0.2776367,5.999138,-0.026693454,0.010629636,0.019657757,0.20018267631530762,112,229376,1151.0812425420154,229376
1000.0,425.97747061999996,221,0.017882489,0.24716797,5.973128,-0.022754924,-0.0016825134,0.020375518,0.1930505633354187,113,231424,1160.3482367310207,231424
1000.0,435.56097407999994,204,0.020349154,0.27749023,5.9706607,-0.021152828,-0.005711057,0.02045419,0.1778225302696228,114,233472,1170.381084658904,233472
1000.0,445.03376623,212,0.01941279,0.26870117,5.9761357,-0.027578587,-0.0069746813,0.024513764,0.46648645401000977,115,235520,1180.0129497409798,235520
1000.0,454.8080696600001,207,0.021919306,0.29033202,6.036262,-0.020398412,-0.0042062225,0.022351202,0.131072998046875,116,237568,1189.8603999440093,237568
1000.0,463.24781243000007,206,0.018248655,0.2644531,6.00404,-0.021812856,-0.0012589422,0.021964327,0.1594473123550415,117,239616,1199.794368418865,239616
1000.0,471.32929316,216,0.019265834,0.27080077,5.935039,-0.022252744,0.0026306452,0.02086318,0.1811683177947998,118,241664,1209.24234737386,241664
1000.0,481.51903917000004,204,0.019780472,0.26953125,5.898055,-0.02750652,-0.006047696,0.021533951,0.39633774757385254,119,243712,1219.2481569868978,243712
1000.0,492.48006853,224,0.019108936,0.2557617,5.8936944,-0.026408935,-0.0013240036,0.02447195,0.47493332624435425,120,245760,1228.3772284619045,245760
1000.0,500.08118973000006,202,0.02163751,0.2779785,5.8713264,-0.028281962,0.0017563232,0.02103416,0.30006277561187744,121,247808,1238.4802406798117,247808
1000.0,507.35131726,225,0.023157282,0.28383788,5.8566093,-0.0201189,-0.0049203234,0.021565575,0.28815513849258423,122,249856,1247.5665510308463,249856
1000.0,515.3896247600001,203,0.022518283,0.29458007,5.8610144,-0.025774831,-0.0020732516,0.021683643,0.19194012880325317,123,251904,1257.6112939619925,251904
1000.0,524.3431838399999,221,0.0196109,0.27338868,5.9245205,-0.018716844,-0.011208029,0.022720914,0.22127115726470947,124,253952,1266.8410386678297,253952
1000.0,535.5833709200001,203,0.020700723,0.2710449,5.85259,-0.020732125,0.0016333672,0.027823294,0.10756921768188477,125,256000,1276.9044289840385,256000
1000.0,543.31470198,213,0.018319888,0.25131837,5.826799,-0.020897135,0.0048258603,0.021092853,0.16489869356155396,126,258048,1286.4947413888294,258048
1000.0,549.9101125100001,210,0.019388964,0.26459962,5.848783,-0.025385985,-0.0034377656,0.02108999,0.22430849075317383,127,260096,1296.2248774250038,260096
1000.0,558.85665025,204,0.020928971,0.2833496,5.782581,-0.024596144,-0.002954347,0.02229774,0.2811105251312256,128,262144,1306.220195395872,262144
1000.0,565.72228081,216,0.020162884,0.27197266,5.782858,-0.021601442,-0.0033326969,0.020019498,0.16445547342300415,129,264192,1315.6727285769302,264192
1000.0,574.2185880000001,203,0.024033748,0.309375,5.7435846,-0.021940965,-0.0018045092,0.019599088,0.23998969793319702,130,266240,1325.731844660826,266240
1000.0,582.97330804,224,0.026180482,0.33637697,5.73211,-0.025232393,-0.00432779,0.019015014,0.2715669870376587,131,268288,1334.8391393090133,268288
1000.0,590.58953677,204,0.023492457,0.3154297,5.721916,-0.020307839,-0.005923883,0.020867653,0.16316699981689453,132,270336,1344.850772751961,270336
1000.0,597.46536553,224,0.018596787,0.2640625,5.7054462,-0.022316512,-0.0052362937,0.022911984,0.38334619998931885,133,272384,1353.9563376239967,272384
1000.0,605.21965274,205,0.018829271,0.25390625,5.644393,-0.02072573,0.005601687,0.022610279,0.16915631294250488,134,274432,1363.908136199927,274432
1000.0,613.18394365,220,0.019877061,0.26655275,5.7014213,-0.019419972,-0.0010595871,0.022152886,0.1063002347946167,135,276480,1373.184800568968,276480
1000.0,619.1112551800001,206,0.024661656,0.29516602,5.594435,-0.03290538,-0.016916428,0.023951245,0.36316221952438354,136,278528,1383.0801888459828,278528
1000.0,627.61369442,211,0.023629826,0.31142578,5.5878677,-0.01956586,0.003232529,0.020365786,0.13135945796966553,137,280576,1392.767227442935,280576
1000.0,636.0981838399999,210,0.02176979,0.29179686,5.5833077,-0.021958815,-0.005021134,0.021427022,0.11999714374542236,138,282624,1402.5176428528503,282624
1000.0,643.4146538399999,207,0.019447353,0.2663086,5.5861425,-0.020571792,0.0022189717,0.021091567,0.1991363763809204,139,284672,1412.3811293579638,284672
1000.0,648.80361027,213,0.020794375,0.28271484,5.5948076,-0.022846412,-0.0008214248,0.02172091,0.24651187658309937,140,286720,1421.9877017589752,286720
1000.0,651.9613421500001,208,0.018096065,0.25356445,5.596881,-0.024831565,-0.026262471,0.02585907,0.5435347855091095,141,288768,1431.8163733859546,288768
1000.0,658.0595895700001,219,0.021285813,0.29140624,5.658252,-0.024363643,0.0055259527,0.022197329,0.215240478515625,142,290816,1441.1648900408763,290816
1000.0,665.74228399,210,0.019925663,0.2775879,5.58657,-0.018891716,0.0054146433,0.02062061,0.11001533269882202,143,292864,1450.8821395458654,292864
1000.0,672.56500172,219,0.018315896,0.24980469,5.5838804,-0.020418996,-0.005178141,0.019447748,0.18501633405685425,144,294912,1460.199736862909,294912
1000.0,677.7549609600001,209,0.018025365,0.25249022,5.574667,-0.024490107,-0.007011457,0.018602086,0.19668686389923096,145,296960,1469.9541874369606,296960
1000.0,685.1677578700001,215,0.020082708,0.2743164,5.5800657,-0.022181852,-0.0029217529,0.029231008,0.1748153567314148,146,299008,1479.4783749559429,299008
1000.0,689.56755292,209,0.021075947,0.29057616,5.5354376,-0.023020977,-0.0009188015,0.021184172,0.29285603761672974,147,301056,1489.2513129778672,301056
1000.0,695.3180152799998,206,0.019766951,0.25546876,5.5368,-0.027165836,-0.01208138,0.021261167,0.34084564447402954,148,303104,1499.1939935178962,303104
1000.0,702.11062991,211,0.01756169,0.24291992,5.4860296,-0.021874709,0.001321286,0.021023069,0.14690285921096802,149,305152,1508.8887955348473,305152
1000.0,707.55819531,210,0.017666286,0.24355468,5.4529347,-0.018179167,0.0022397705,0.019918723,0.1894303560256958,150,307200,1518.6092612969223,307200
1000.0,712.7498727300001,211,0.021642065,0.29555663,5.473466,-0.022239994,-0.007969974,0.021672908,0.37441980838775635,151,309248,1528.280276402831,309248
1000.0,718.01659919,204,0.017613271,0.25161132,5.4018965,-0.026256213,0.0020623843,0.020727366,0.1336808204650879,152,311296,1538.2776118200272,311296
1000.0,723.0751491299999,211,0.019675635,0.26884764,5.348163,-0.029991513,-0.012921007,0.019138753,0.3150668740272522,153,313344,1547.9630857489537,313344
1000.0,729.0477888199998,212,0.018399669,0.25883788,5.4144473,-0.019699834,0.006587649,0.018651955,0.13118749856948853,154,315392,1557.5867986928206,315392
1000.0,735.10967192,207,0.019744162,0.26137695,5.295903,-0.02279441,-0.0036534672,0.020917835,0.24426978826522827,155,317440,1567.4604906698223,317440
1000.0,739.7417191000001,214,0.02012272,0.27211913,5.327985,-0.026048888,0.0023189583,0.0205166,0.16195833683013916,156,319488,1577.0144407160114,319488
1000.0,745.1794174000001,203,0.019274944,0.26728517,5.265518,-0.023771347,-0.0016736562,0.020575615,0.29502129554748535,157,321536,1587.0679603239987,321536
1000.0,750.7451011900002,215,0.022522774,0.30268556,5.250288,-0.025790125,-0.00014546402,0.020491503,0.24846166372299194,158,323584,1596.5615670590196,323584
1000.0,756.2686476900001,208,0.021633284,0.2878906,5.262847,-0.023273071,0.0012431049,0.020940783,0.17746126651763916,159,325632,1606.4014880179893,325632
1000.0,761.6472770400001,209,0.019912113,0.2668457,5.2436514,-0.022598838,-0.0115425,0.02043166,0.317579448223114,160,327680,1616.163071861025,327680
1000.0,766.71149815,211,0.018728541,0.25844726,5.2180123,-0.021282684,0.0020347503,0.019289438,0.1976049542427063,161,329728,1625.8478972290177,329728
1000.0,771.12605221,204,0.020330084,0.27094728,5.20868,-0.029211223,-0.007331045,0.022859521,0.5348930954933167,162,331776,1635.8719569689129,331776
1000.0,775.5861619899999,213,0.024275644,0.31088868,5.174266,-0.022736978,0.008722304,0.021355996,0.33617228269577026,163,333824,1645.4568808309268,333824
1000.0,781.6503983599999,203,0.02073116,0.27783203,5.182458,-0.017058518,-0.0070198337,0.020948123,0.31192296743392944,164,335872,1655.5035250098445,335872
1000.0,787.01834866,217,0.020544928,0.27294922,5.161005,-0.02032138,-0.0031415243,0.02048971,0.18873488903045654,165,337920,1664.918754388811,337920
1000.0,793.1056967100002,208,0.019574821,0.27783203,5.116763,-0.020515798,-0.0028724333,0.021111539,0.2438586950302124,166,339968,1674.7414179588668,339968
1000.0,801.1143772900001,215,0.018902043,0.2548828,5.0775814,-0.019801207,-0.00037417823,0.03125898,0.16625815629959106,167,342016,1684.2412582179531,342016
1000.0,804.51756211,213,0.018986566,0.26401368,5.0769258,-0.020096747,-0.0016208505,0.021526437,0.1475638747215271,168,344064,1693.8483326509595,344064
1000.0,811.0740140800001,210,0.02147178,0.28076172,5.0708356,-0.022631364,-0.009569857,0.020255074,0.09592962265014648,169,346112,1703.5909570408985,346112
1000.0,815.6786315800001,213,0.01966047,0.26367188,5.063414,-0.024406618,0.003381015,0.021150935,0.15327084064483643,170,348160,1713.1923170988448,348160
1000.0,821.28356828,203,0.017759822,0.24023438,5.049353,-0.022850567,-0.005628363,0.022369828,0.10011494159698486,171,350208,1723.2450382299721,350208
1000.0,825.2063230299999,205,0.02410454,0.3182617,5.1051345,-0.01917304,-0.0018770199,0.021085229,0.14536422491073608,172,352256,1733.2251939079724,352256
1000.0,830.58549837,203,0.023232773,0.2854004,5.0311346,-0.026020104,-0.025366813,0.02133933,0.3669813871383667,173,354304,1743.3094009768683,354304
1000.0,834.7885489600001,212,0.021466427,0.28891602,5.050695,-0.017925993,0.011792415,0.021213597,0.35306090116500854,174,356352,1752.9670518769417,356352
1000.0,839.64896598,200,0.020134179,0.26826173,5.0202813,-0.024424199,-0.0063572675,0.021068359,0.13263314962387085,175,358400,1763.1654135109857,358400
1000.0,845.20360921,210,0.021433653,0.28276366,5.0010424,-0.02065502,-0.0070242076,0.021003,0.2983665466308594,176,360448,1772.8948465590365,360448
1000.0,849.9475059299999,211,0.020786341,0.27607423,4.992049,-0.019701358,-0.013670078,0.020863025,0.06570571660995483,177,362496,1782.5811364729889,362496
