eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/policy_loss_o,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,209.71275122999995,223,0.02783825,0.30996093,6.408315,-0.022226721,-0.0025066654,0.02325432,0.18380987644195557,92,188416,860.8164564279869,188416
1000.0,222.59478769999998,223,0.025881473,0.32036132,6.4321694,-0.014499712,0.021626335,0.026185969,0.271198034286499,93,190464,869.9780234729988,190464
1000.0,236.33951369,222,0.020607458,0.27021486,6.375713,-0.019906148,0.0133832665,0.025387356,0.2803693413734436,94,192512,879.1797941839905,192512
1000.0,250.37124189000002,225,0.022316404,0.2972168,6.3714094,-0.019978644,-0.00038963664,0.024820847,0.23405426740646362,95,194560,888.2829641719873,194560
1000.0,264.36180270000006,222,0.019883763,0.2727539,6.3160896,-0.015462512,-0.0022985316,0.024560697,0.1249624490737915,96,196608,897.4775212609966,196608
1000.0,278.98382128000003,223,0.019744204,0.25639647,6.311551,-0.015937839,-0.0048480243,0.023170708,0.15270495414733887,97,198656,906.640274830992,198656
1000.0,292.88851729000004,217,0.021612633,0.27836913,6.242578,-0.020065922,-0.0017363245,0.02517638,0.263164222240448,98,200704,916.0752545759897,200704
1000.0,306.11564367000005,221,0.022102209,0.30356446,6.260139,-0.022783346,-0.0008452622,0.025066238,0.28039634227752686,99,202752,925.3161872519995,202752
1000.0,317.46660180000003,222,0.020631624,0.26401368,6.225558,-0.023922097,-0.025847662,0.022645144,0.7937313318252563,100,204800,934.5017194159882,204800
1000.0,330.68562157,223,0.02309944,0.29160157,6.163768,-0.023460096,0.0009850322,0.026561525,0.36467790603637695,101,206848,943.6691745559947,206848
1000.0,343.68786609999995,222,0.019555872,0.26850587,6.1335697,-0.026613018,-0.026159545,0.033470787,0.8743801712989807,102,208896,952.8790381289873,208896
1000.0,351.51603162999993,220,0.019570079,0.27026367,6.127932,-0.019584544,0.016630065,0.018003676,0.8561375290155411,103,210944,962.1708327529923,210944
1000.0,364.83052847,221,0.017686803,0.24228516,6.0921383,-0.020617623,-0.0074099535,0.022496957,0.250980019569397,104,212992,971.4075425439951,212992
1000.0,382.3931099100001,222,0.02130444,0.2895996,6.127508,-0.021234104,-0.0020336218,0.02782993,0.30252957344055176,105,215040,980.5961419819942,215040
1000.0,395.89932556,223,0.019503165,0.26376954,6.060048,-0.0191059,-0.003956885,0.019845646,0.2034737467765808,106,217088,989.7557706149964,217088
1000.0,410.43345082,221,0.018943537,0.24858399,6.0556555,-0.022082496,-0.0079100765,0.023610549,0.6433423757553101,107,219136,999.0122835689981,219136
1000.0,420.69190683,223,0.021750484,0.28471678,6.0457034,-0.02104899,0.0005830227,0.022070033,0.5803740918636322,108,221184,1008.1898228379869,221184
1000.0,433.60028953,221,0.02302221,0.29946288,6.0238323,-0.020726403,-0.00049770385,0.01963877,0.43716633319854736,109,223232,1017.4260436709883,223232
1000.0,439.41846343,222,0.023721103,0.29814452,6.0446634,-0.018475447,-0.085680574,0.01372768,0.9500371254980564,110,225280,1026.6425611429877,225280
1000.0,452.03077999,222,0.018476676,0.24345703,6.0198994,-0.017671982,0.04832748,0.023305755,0.3265875577926636,111,227328,1035.8536099299963,227328
1000.0,462.38496177,222,0.022690965,0.2776367,5.9848595,-0.021313284,0.0023617647,0.021009345,0.3116018772125244,112,229376,1045.075253455987,229376
1000.0,475.4960635100001,222,0.023522444,0.28642577,5.964214,-0.02163067,-0.0014111899,0.019848103,0.3858036398887634,113,231424,1054.2719371329877,231424
1000.0,487.49082603000005,222,0.023263676,0.3006836,5.9921336,-0.013014404,-0.007363605,0.022209216,0.38327527046203613,114,233472,1063.491980419989,233472
1000.0,498.48214005,222,0.024813607,0.3220703,5.947818,-0.013317446,0.0009936545,0.023666974,0.4317202568054199,115,235520,1072.7035478899925,235520
1000.0,510.70600154000005,222,0.020142857,0.28637695,5.936862,-0.024984755,-0.0034600287,0.024811817,0.4567180275917053,116,237568,1081.8957779129996,237568
1000.0,523.2220934000001,221,0.021090897,0.28203124,5.9010053,-0.02194814,-0.0043534683,0.022188928,0.24136954545974731,117,239616,1091.1316825369868,239616
1000.0,532.58055627,222,0.02140763,0.28164062,5.869851,-0.018918173,0.0011577138,0.022354033,0.5282886922359467,118,241664,1100.3205297639943,241664
1000.0,542.78467993,222,0.023604535,0.2953125,5.8710823,-0.021492772,-6.0154405e-05,0.023304438,0.4674898386001587,119,243712,1109.5287437139923,243712
1000.0,554.6841831500001,222,0.024224142,0.2944824,5.8485003,-0.022311736,-0.0056959824,0.025240397,0.48039960861206055,120,245760,1118.7505008209992,245760
1000.0,563.35163027,222,0.020635733,0.28081053,5.8613343,-0.01964159,-0.0035106172,0.024747686,0.3723366856575012,121,247808,1127.9476612699946,247808
1000.0,571.934487,221,0.019085338,0.26132813,5.826767,-0.025435269,-0.00017443667,0.02309095,0.49779272079467773,122,249856,1137.18376610399,249856
1000.0,580.6124281299999,223,0.020001201,0.26279297,5.8081717,-0.027342338,-0.007437171,0.022526134,0.5459200441837311,123,251904,1146.3681459910003,251904
1000.0,579.08733792,222,0.026889428,0.33085936,5.803849,-0.021098716,-0.088049136,0.016781956,0.9456597976386547,124,253952,1155.5855510629917,253952
1000.0,592.4506742199999,221,0.021923715,0.2794922,5.7944436,-0.020304747,0.036543127,0.027223652,0.196444571018219,125,256000,1164.8432328059862,256000
1000.0,601.8104973100001,222,0.027393783,0.34350586,5.8148265,-0.01629303,0.0010868957,0.020479826,0.4143199920654297,126,258048,1174.035320199997,258048
1000.0,611.1118662800001,221,0.019111138,0.2694336,5.7669168,-0.01768348,0.0013274277,0.021942873,0.5089906454086304,127,260096,1183.2773884209892,260096
1000.0,620.2455602699999,223,0.020373043,0.2697754,5.7411337,-0.019539388,0.0042279093,0.020788908,0.16807281970977783,128,262144,1192.4306638499984,262144
1000.0,627.74725001,222,0.020394363,0.26791993,5.722524,-0.021971565,-0.0048877075,0.023557995,0.5170276761054993,129,264192,1201.6198822519946,264192
1000.0,633.8395603499998,222,0.0235173,0.3027832,5.7556877,-0.024806837,0.0028078156,0.022469563,0.5992096066474915,130,266240,1210.8455435879878,266240
1000.0,641.0635487300001,222,0.020935312,0.2776367,5.714148,-0.016574819,-0.006333647,0.020733235,0.14626938104629517,131,268288,1220.0461279249866,268288
1000.0,650.4304596099998,222,0.023232622,0.30327147,5.697383,-0.02644236,-0.025101071,0.021278461,0.5247395932674408,132,270336,1229.2718587699928,270336
1000.0,664.48642608,222,0.019601358,0.2755371,5.6584105,-0.021374775,0.020136872,0.022961965,0.5620469450950623,133,272384,1238.4669205099926,272384
1000.0,670.11699856,222,0.021141263,0.2770996,5.666678,-0.019939931,-0.007465386,0.020981647,0.05605447292327881,134,274432,1247.6628574539936,274432
1000.0,677.3179432599999,215,0.019765273,0.270166,5.6293,-0.018930405,-0.0029397625,0.020711921,0.35957324504852295,135,276480,1257.1736877069925,276480
1000.0,682.2302691099999,217,0.021279827,0.28320312,5.617508,-0.018348044,0.021316355,0.02104074,0.24633121490478516,136,278528,1266.5800877989968,278528
1000.0,688.6620399899999,217,0.020153388,0.2767578,5.6485376,-0.02372069,-0.00028509978,0.020708162,0.42297810316085815,137,280576,1275.9999922289862,280576
1000.0,697.4599441,216,0.020847943,0.26591796,5.6105127,-0.019742593,-0.006639355,0.021418082,0.16365277767181396,138,282624,1285.4782068439963,282624
1000.0,706.38332901,217,0.021468468,0.2836426,5.592265,-0.015666617,0.008990837,0.020041514,0.11107277870178223,139,284672,1294.8890137099952,284672
1000.0,712.49767278,216,0.021161677,0.28120118,5.572421,-0.019442564,-0.01221777,0.021847656,0.2983878254890442,140,286720,1304.331637727999,286720
1000.0,718.7966843099998,215,0.020575956,0.2667969,5.5462656,-0.02210262,-0.010688651,0.02235503,0.2163071632385254,141,288768,1313.8503136609943,288768
1000.0,726.00671451,217,0.022090264,0.29584962,5.5691824,-0.019073468,0.004577384,0.024402829,0.2907031178474426,142,290816,1323.2705117549922,290816
1000.0,731.1290259900001,215,0.02172858,0.29467773,5.5111938,-0.01389868,-0.0011499895,0.020478614,0.2221696376800537,143,292864,1332.7576105609915,292864
1000.0,738.1240890600001,216,0.020856012,0.27626953,5.471816,-0.019442672,0.0065046186,0.021815361,0.19044065475463867,144,294912,1342.1969996589905,294912
1000.0,743.95261923,217,0.024155475,0.31289062,5.52614,-0.011026133,-0.0026170006,0.02311487,0.3265990614891052,145,296960,1351.6226587749989,296960
1000.0,750.7346065300001,215,0.021541145,0.27285156,5.4355383,-0.023789482,0.0015885311,0.031342383,0.47926223278045654,146,299008,1361.1128155479964,299008
1000.0,757.1678101599999,217,0.020786652,0.27490234,5.4229927,-0.013624268,0.0002788228,0.022433404,0.36351168155670166,147,301056,1370.5251768399903,301056
1000.0,764.41805389,216,0.020420086,0.2696289,5.4132223,-0.019642826,-0.0050048595,0.021144144,0.33031249046325684,148,303104,1379.980082717986,303104
1000.0,772.7652683399999,214,0.021104869,0.27124023,5.410916,-0.018990755,-0.0062850057,0.021901049,0.2977500557899475,149,305152,1389.5168845549924,305152
1000.0,778.9839653,217,0.021638012,0.28828126,5.414049,-0.02393517,0.0058949743,0.023273194,0.270376980304718,150,307200,1398.9389471599861,307200
1000.0,793.53948681,215,0.025690665,0.3284668,5.5184946,-0.018834699,-0.02435648,0.024680965,0.5640951693058014,151,309248,1408.4266678399872,309248
1000.0,798.0000971900001,216,0.021941822,0.28686523,5.4028783,-0.018512795,0.011146285,0.022798885,0.4914376735687256,152,311296,1417.8953015570005,311296
1000.0,805.2848768800001,217,0.023232887,0.26967773,5.4067626,-0.0175944,-0.008710181,0.02128128,0.2512902617454529,153,313344,1427.3047478129884,313344
1000.0,812.1761012699999,215,0.021587435,0.29316407,5.515399,-0.015499366,-0.005872106,0.020463713,0.2706669569015503,154,315392,1436.8209885359975,315392
1000.0,817.3892431900001,217,0.01937114,0.26245117,5.442546,-0.017272938,-0.0037238826,0.019906843,0.22283220291137695,155,317440,1446.2329066819948,317440
1000.0,824.4227842599998,217,0.023045097,0.30908203,5.479322,-0.01935771,-0.0016784389,0.021258693,0.3661307692527771,156,319488,1455.6332455509983,319488
1000.0,830.5907245800001,215,0.021699412,0.29697266,5.4713044,-0.01852554,-0.014580448,0.022308273,0.4007086753845215,157,321536,1465.1285437769984,321536
1000.0,837.0564018300001,217,0.02509419,0.31450194,5.4542747,-0.021408949,0.00096353795,0.020807993,0.4036142826080322,158,323584,1474.5383437499986,323584
1000.0,848.60571599,217,0.024027854,0.3157715,5.4213877,-0.017592456,-0.008624332,0.020200185,0.29138946533203125,159,325632,1483.9760741789942,325632
1000.0,854.1801948000002,215,0.026940715,0.3310547,5.4224324,-0.011246562,0.0076628984,0.020755542,0.2177140712738037,160,327680,1493.4631621349981,327680
1000.0,860.5336473100002,216,0.023069264,0.28046876,5.3968353,-0.011933409,-0.00012257605,0.02222111,0.15699267387390137,161,329728,1502.904078157997,329728
1000.0,864.1397053800001,215,0.020927655,0.28085938,5.4092116,-0.018763116,-0.0042140544,0.021011185,0.34886622428894043,162,331776,1512.3971285789885,331776
1000.0,869.4848142799998,217,0.020860802,0.2824219,5.3819814,-0.02306215,0.011966838,0.020938296,0.36712729930877686,163,333824,1521.8095351739903,333824
1000.0,875.512974,217,0.019448915,0.26879883,5.3967333,-0.019392889,-0.00056834007,0.019698355,0.29780346155166626,164,335872,1531.2225327989872,335872
1000.0,880.7462881700002,215,0.024341125,0.30429688,5.358224,-0.020003151,-0.003078098,0.01924753,0.23945128917694092,165,337920,1540.728052292994,337920
1000.0,885.80671123,218,0.02502866,0.31069335,5.3651443,-0.015244137,-0.0018475201,0.019746056,0.1808801293373108,166,339968,1550.122352884995,339968
1000.0,894.9805804599999,217,0.021757003,0.29716796,5.3396726,-0.018477123,0.0069515994,0.029142817,0.22078782320022583,167,342016,1559.5599065849965,342016
1000.0,900.9020961800002,215,0.020350274,0.2583496,5.2857084,-0.023116417,-0.002712957,0.02079809,0.38351356983184814,168,344064,1569.0571824809886,344064
