eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/policy_loss_o,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,-208.93735501999998,205,0.0196563,0.271875,7.462172,-0.021540273,-0.0063364236,0.02166596,0.2384246587753296,58,118784,569.4934792909771,118784
1000.0,-203.25349903999998,215,0.016211968,0.22255859,7.412446,-0.02272293,-0.014775323,0.027263472,0.3173467516899109,59,120832,579.0003954833373,120832
1000.0,-196.28401443,221,0.019642089,0.2836914,7.3950677,-0.02807102,0.029926986,0.031049062,0.405550479888916,60,122880,588.237906887196,122880
1000.0,-189.64435037999996,204,0.019172162,0.26689452,7.331636,-0.02132156,-0.013938372,0.02290882,0.3278101086616516,61,124928,598.236427959986,124928
1000.0,-182.83947075999995,220,0.018560182,0.26635742,7.314271,-0.027495936,-0.00067815854,0.022892985,0.41924357414245605,62,126976,607.5183940962888,126976
1000.0,-173.25588514999998,220,0.01770012,0.25429687,7.262038,-0.027290046,-0.002244108,0.029083729,0.4524962306022644,63,129024,616.8104007989168,129024
1000.0,-169.48182282,221,0.020399567,0.28188476,7.227614,-0.03038607,-0.022583468,0.02881394,0.5618719458580017,64,131072,626.0405204831623,131072
1000.0,-163.20715819999998,201,0.01978823,0.28066406,7.2634153,-0.026884917,0.0022210751,0.026650667,0.5594668686389923,65,133120,636.1865781759843,133120
1000.0,-155.07360423,218,0.018349418,0.2487793,7.2312713,-0.025172448,-0.0061117187,0.025686383,0.4073670506477356,66,135168,645.5642005959526,135168
1000.0,-146.54403111000002,211,0.0180513,0.26425782,7.1756744,-0.023920119,0.000900344,0.027668346,0.571069985628128,67,137216,655.2663250463083,137216
1000.0,-140.21113747,215,0.018000579,0.24848633,7.103257,-0.027079683,-0.0006805771,0.021636453,0.557129293680191,68,139264,664.7594154579565,139264
1000.0,-132.61593633,216,0.01878297,0.26137695,7.1407557,-0.029199133,-0.011112222,0.021818636,0.4655691385269165,69,141312,674.2064881520346,141312
1000.0,-125.57067663,206,0.016974535,0.23242188,7.053299,-0.022995656,0.0032155975,0.022359379,0.42044126987457275,70,143360,684.1426075631753,143360
1000.0,-116.70785531,218,0.021604005,0.2796875,7.006447,-0.025602955,-0.002957273,0.028783634,0.5115265250205994,71,145408,693.5077408561483,145408
1000.0,-109.4924701,221,0.019403983,0.27109376,6.986421,-0.027921125,-0.01384555,0.022196034,0.09553742408752441,72,147456,702.773280557245,147456
1000.0,-102.70788716000001,221,0.018715959,0.26435548,7.0263367,-0.021568099,0.006566128,0.022633584,0.24876999855041504,73,149504,712.0328186843544,149504
1000.0,-94.36407286,202,0.022023555,0.28930664,6.955373,-0.026183207,0.00014551237,0.017912613,0.29712986946105957,74,151552,722.1425279672258,151552
1000.0,-86.08985254999999,221,0.018989388,0.2632324,6.9434195,-0.023739602,-0.006497685,0.021866284,0.21852409839630127,75,153600,731.3803794300184,153600
1000.0,-77.8531006,215,0.019031728,0.26254883,6.902729,-0.021249507,0.0025457938,0.019461231,0.18933898210525513,76,155648,740.8644420132041,155648
1000.0,-71.41372669,214,0.01977793,0.27612305,6.916684,-0.02891003,-0.046278115,0.026521277,0.5195250809192657,77,157696,750.3921765270643,157696
1000.0,-62.87890174,207,0.018799921,0.26171875,6.8605676,-0.020785019,0.027408127,0.02214529,0.28883928060531616,78,159744,760.2447724561207,159744
1000.0,-52.18301908,208,0.021086816,0.2746094,6.807888,-0.028075213,-0.011806475,0.020561108,0.24411314725875854,79,161792,770.0505850571208,161792
1000.0,-42.30368203000001,218,0.01971905,0.28110352,6.8371735,-0.03148619,-0.010972771,0.020647468,0.29569435119628906,80,163840,779.4190318393521,163840
1000.0,-32.570110050000004,218,0.020704709,0.26708984,6.75553,-0.02328131,-0.008267067,0.025018305,0.5337076187133789,81,165888,788.8124621049501,165888
1000.0,-23.88879122,201,0.019700408,0.26777345,6.710475,-0.02327206,-0.03126304,0.02412814,0.6823927760124207,82,167936,799.00144031737,167936
1000.0,-13.994362740000003,211,0.01999039,0.25810546,6.68107,-0.02662591,0.03187769,0.01845196,0.2638552188873291,83,169984,808.7037037033588,169984
1000.0,0.17180504000000155,213,0.020476744,0.2758789,6.7450385,-0.026074782,-0.006465163,0.022108696,0.3145145773887634,84,172032,818.3122681779787,172032
1000.0,8.29442482,216,0.01841593,0.253125,6.6421638,-0.026024729,-0.0073060296,0.026291093,0.514363706111908,85,174080,827.7832216853276,174080
1000.0,18.17075815,217,0.021041138,0.28876954,6.6936965,-0.03297578,0.00020852976,0.026619818,0.5167587995529175,86,176128,837.211166664958,176128
1000.0,28.932387040000002,211,0.01908128,0.26865235,6.5796976,-0.0259418,-0.006505488,0.019582607,0.3481103777885437,87,178176,846.8738753083162,178176
1000.0,38.845519200000005,215,0.018470323,0.26069337,6.5859694,-0.025843352,-0.00032128577,0.024327403,0.41918104887008667,88,180224,856.384974156972,180224
1000.0,49.135331550000004,214,0.022523068,0.28432617,6.484993,-0.029752413,-0.026115593,0.02235972,0.7511452734470367,89,182272,865.944016576279,182272
1000.0,59.14429480999999,219,0.018988645,0.26049805,6.4493065,-0.02540342,0.014209759,0.026367217,0.45307624340057373,90,184320,875.2838381291367,184320
1000.0,70.11645267,214,0.019104682,0.26289064,6.4738264,-0.025191218,-0.01029682,0.026006624,0.2869444489479065,91,186368,884.8251766390167,186368
1000.0,80.74229972,221,0.019092461,0.26513672,6.412202,-0.030235287,-0.04279902,0.020913288,0.837801605463028,92,188416,894.0636690221727,188416
1000.0,86.45561836,215,0.017061336,0.23730469,6.364312,-0.023264993,-0.05813861,0.016004201,0.9306616485118866,93,190464,903.5789840109646,190464
1000.0,97.41916033,203,0.020351097,0.27895507,6.3974843,-0.026147071,0.023445075,0.021679744,0.35914331674575806,94,192512,913.6583947832696,192512
1000.0,107.97039749,221,0.019343233,0.25375977,6.3001113,-0.028582808,0.011454103,0.023095233,0.22048068046569824,95,194560,922.9078453779221,194560
1000.0,120.08710371000001,220,0.022003544,0.27504882,6.253104,-0.028824052,-0.0037854924,0.01907774,0.19770485162734985,96,196608,932.1870665862225,196608
1000.0,131.79959499,219,0.02282964,0.27592772,6.221546,-0.023754511,0.0027113375,0.025216851,0.408758282661438,97,198656,941.5241484879516,198656
1000.0,144.23636718,217,0.022294164,0.27963868,6.2064967,-0.022194337,-0.026263822,0.024375033,0.9009529948234558,98,200704,950.935055738315,200704
1000.0,151.27208677000002,222,0.023377972,0.30195314,6.2920203,-0.024339983,-0.022358328,0.026907045,0.8684241026639938,99,202752,960.1432335181162,202752
1000.0,160.32420486000004,203,0.018157933,0.25043947,6.2130957,-0.025336087,0.020727009,0.027890682,0.471964955329895,100,204800,970.2058035572991,204800
1000.0,171.66609712999997,215,0.022390192,0.2875,6.230677,-0.023317479,-0.0046779634,0.025238937,0.5678185820579529,101,206848,979.7316023111343,206848
1000.0,184.06658498999997,216,0.025552299,0.30185547,6.160724,-0.022345578,-0.014671579,0.022532409,0.05346548557281494,102,208896,989.191975357011,208896
1000.0,196.02662758999998,215,0.020219114,0.27646485,6.1628785,-0.025202975,0.006173364,0.025378833,0.44525736570358276,103,210944,998.7071867990308,210944
1000.0,209.34402924000003,209,0.019878363,0.26606447,6.107615,-0.022857305,0.005503644,0.021665117,0.2158951759338379,104,212992,1008.4630411770195,212992
1000.0,225.6772615,221,0.023591978,0.30927736,6.089231,-0.023412732,0.003965332,0.02682202,0.5284014344215393,105,215040,1017.7165573863313,215040
1000.0,233.66983700999998,215,0.021257687,0.2862793,6.065308,-0.024823302,-0.044762064,0.016398255,0.9384260401129723,106,217088,1027.2334167421795,217088
1000.0,246.05880944999998,214,0.016611975,0.22851562,6.0147038,-0.021002498,0.017672803,0.025313616,0.2152496576309204,107,219136,1036.7948392122053,219136
1000.0,259.30795788,202,0.020869946,0.2796875,6.0417414,-0.022766406,0.0013245255,0.027797645,0.4066184163093567,108,221184,1046.8898849813268,221184
1000.0,270.00766319,220,0.01781241,0.24750976,5.99309,-0.018038195,-0.0017358335,0.025526037,0.41192883253097534,109,223232,1056.194777448196,223232
1000.0,282.37405752,210,0.019981576,0.27529296,5.9964204,-0.021373402,-0.0011355018,0.024030909,0.3637288808822632,110,225280,1065.9108302081004,225280
1000.0,292.66156532,220,0.017597836,0.23354492,5.9632587,-0.027512899,-0.0058658402,0.025060201,0.36752182245254517,111,227328,1075.2174149281345,227328
1000.0,303.75884835,222,0.017189573,0.24057618,5.926576,-0.022159211,0.0031491588,0.024052244,0.252776563167572,112,229376,1084.4324413561262,229376
1000.0,318.58107305,212,0.019112337,0.2611328,5.928136,-0.028091496,-0.0027499723,0.02565607,0.31788170337677,113,231424,1094.0554316220805,231424
1000.0,330.78603277999997,203,0.016387302,0.23808594,5.884095,-0.018031552,0.00046390115,0.024699207,0.08260393142700195,114,233472,1104.1303207231686,233472
1000.0,344.61620715,213,0.017864417,0.25151366,5.8463893,-0.027507495,-0.004347719,0.025146976,0.14410549402236938,115,235520,1113.7354085571133,235520
1000.0,355.52665834,217,0.021014402,0.27978516,5.8564715,-0.024993535,-0.01954754,0.02197231,0.35068339109420776,116,237568,1123.1677913470194,237568
1000.0,367.49183804,222,0.021143394,0.27895507,5.8207774,-0.021099072,0.009915084,0.023528999,0.15634232759475708,117,239616,1132.3735311739147,239616
1000.0,378.0078240000001,216,0.021683713,0.28261718,5.8006377,-0.021503646,-0.032446794,0.029485058,0.5686871707439423,118,241664,1141.8229587213136,241664
1000.0,389.9462094900001,218,0.018969242,0.26416016,5.8224573,-0.017541986,0.0038592622,0.02449315,0.3962882161140442,119,243712,1151.2045820700005,243712
1000.0,401.47689801000007,209,0.02029749,0.26689452,5.7614985,-0.021661766,-0.006280071,0.024692902,0.1669330596923828,120,245760,1160.981408139225,245760
1000.0,415.07870278,210,0.024177818,0.32138672,5.750048,-0.021234594,0.002207034,0.025455717,0.2530444264411926,121,247808,1170.7170489672571,247808
1000.0,428.93495465,217,0.023275243,0.3043457,5.8201404,-0.01841006,0.0041234284,0.026406202,0.17025446891784668,122,249856,1180.1484540160745,249856
1000.0,440.4365625199999,217,0.01995387,0.27666014,5.7935996,-0.024752002,-0.014799602,0.026239729,0.31631791591644287,123,251904,1189.5717129292898,251904
1000.0,450.7319932899999,219,0.023345632,0.3052246,5.7324915,-0.022989098,-0.01701253,0.030777385,0.607373058795929,124,253952,1198.9081334220245,253952
1000.0,470.13305594999997,213,0.018193526,0.2487793,5.7542,-0.019051332,0.0055734003,0.035008825,0.23975920677185059,125,256000,1208.4928400632925,256000
1000.0,482.10719255,206,0.025008664,0.31625977,5.6846294,-0.027551705,-0.018778708,0.02819689,0.5456746220588684,126,258048,1218.4097664109431,258048
1000.0,494.50417865,215,0.017944587,0.25375977,5.722027,-0.019216925,-0.0026987072,0.026010877,0.22185885906219482,127,260096,1227.9068832490593,260096
1000.0,505.57454839999997,213,0.020552404,0.28378907,5.648753,-0.021241322,0.0016830083,0.023009228,0.16350287199020386,128,262144,1237.490301253274,262144
1000.0,517.4972417900001,220,0.020651562,0.2667969,5.673866,-0.013785516,-0.010232717,0.02347109,0.11433422565460205,129,264192,1246.7764782309532,264192
1000.0,531.12084545,222,0.01864688,0.2523926,5.606511,-0.020132571,0.01066274,0.024220191,0.08455431461334229,130,266240,1255.9990463191643,266240
1000.0,543.4826962799999,206,0.021326285,0.2779785,5.616597,-0.026789498,0.022101533,0.026418384,0.4380132555961609,131,268288,1265.9066848810762,268288
1000.0,553.4003455499999,215,0.018091109,0.23862305,5.5750513,-0.02044118,0.0016430138,0.024940306,0.456220805644989,132,270336,1275.4133544913493,270336
1000.0,563.2296887399999,212,0.018091049,0.24345703,5.5547185,-0.016501566,-0.0068645715,0.023039939,0.2761298418045044,133,272384,1285.0554319103248,272384
1000.0,575.46897008,203,0.019215498,0.2598633,5.551476,-0.023598375,-0.00093003653,0.021348473,0.536270946264267,134,274432,1295.126361592207,274432
1000.0,586.5868324899999,212,0.021088948,0.27558595,5.5404506,-0.022401858,0.018157635,0.024722328,0.6026822924613953,135,276480,1304.7851213901304,276480
1000.0,597.54104219,199,0.022050243,0.29169923,5.565722,-0.025749285,-0.02647836,0.034934364,0.6753053665161133,136,278528,1315.0623212843202,278528
1000.0,603.82294491,222,0.020362698,0.27734375,5.5238447,-0.024067383,0.026125258,0.02337405,0.41202473640441895,137,280576,1324.2612904589623,280576
1000.0,612.6835364,208,0.019107642,0.25751954,5.5343904,-0.018681727,-0.027702605,0.029308284,0.7123984694480896,138,282624,1334.0641423389316,282624
1000.0,622.339176,217,0.023477178,0.30473632,5.462955,-0.023812104,0.03077208,0.027995035,0.7591006308794022,139,284672,1343.4998069200665,284672
1000.0,629.55218476,216,0.022948515,0.29936522,5.4287076,-0.020210596,-0.0021830993,0.024676975,0.24922198057174683,140,286720,1352.9486418650486,286720
1000.0,640.00923025,221,0.023895081,0.30737305,5.4164815,-0.024069056,-0.005433757,0.022571148,0.03077787160873413,141,288768,1362.2047157851048,288768
1000.0,656.38638561,209,0.021120653,0.28286132,5.486145,-0.022525577,-0.0009940943,0.022947263,0.3467317223548889,142,290816,1371.9808946480043,290816
1000.0,666.8425186999999,218,0.020173067,0.27524415,5.3719783,-0.02179997,-0.008062402,0.023860458,0.2106313705444336,143,292864,1381.3757461421192,292864
1000.0,677.3644871199998,209,0.019221963,0.26479492,5.3888426,-0.022112424,0.0043708594,0.023702607,0.18630331754684448,144,294912,1391.1488111759536,294912
1000.0,686.28089466,216,0.024545765,0.292334,5.3279624,-0.01833282,0.00010309378,0.021568406,0.20206499099731445,145,296960,1400.590837475378,296960
1000.0,699.0224736399999,217,0.02491409,0.31152344,5.3260107,-0.02129848,-0.0036724333,0.028844412,0.12766140699386597,146,299008,1410.0235810899176,299008
1000.0,713.7331016400001,213,0.024527587,0.3067383,5.2825603,-0.017838094,-0.0059053153,0.021427687,0.15877395868301392,147,301056,1419.6193625931628,301056
1000.0,725.3845165099999,219,0.021693124,0.2680664,5.266979,-0.015486626,-0.00476416,0.020744829,0.13925737142562866,148,303104,1428.9400787591003,303104
1000.0,735.3078769699999,221,0.022271153,0.30375975,5.3073535,-0.019220721,0.0039113304,0.021296306,0.19876950979232788,149,305152,1438.1844772431068,305152
1000.0,744.7402437300001,216,0.021027377,0.28051758,5.2545495,-0.022996562,-0.002139992,0.020798871,0.20188438892364502,150,307200,1447.6460036761127,307200
1000.0,752.6260760800001,219,0.023111286,0.31166992,5.2703853,-0.018575119,0.0025825365,0.024445575,0.22444605827331543,151,309248,1456.9869330711663,309248
1000.0,760.84152109,217,0.01933702,0.26328126,5.1957593,-0.024734218,-0.0072886324,0.021920124,0.09463739395141602,152,311296,1466.4160199961625,311296
1000.0,768.80831851,205,0.022632895,0.29746094,5.1693697,-0.020105844,0.0025216443,0.02219547,0.12833672761917114,153,313344,1476.3944166540168,313344
1000.0,779.3963412200001,218,0.023304362,0.2992676,5.2122087,-0.023707692,-0.0063781356,0.022775797,0.1325889229774475,154,315392,1485.7899232422933,315392
1000.0,792.2402744399999,209,0.020350548,0.27695313,5.1600785,-0.017844226,0.0028882606,0.022708472,0.13730520009994507,155,317440,1495.5608176351525,317440
1000.0,800.24692506,218,0.019520478,0.2694336,5.152338,-0.028513372,-0.006748701,0.022708174,0.313291072845459,156,319488,1504.9379963949323,319488
1000.0,808.0440133999999,206,0.020585861,0.28891602,5.109046,-0.02000884,-0.003782946,0.021439787,0.04771149158477783,157,321536,1514.8648029309697,321536
1000.0,817.7409496900001,220,0.020319946,0.27285156,5.1205983,-0.023141835,-0.0044083246,0.020879967,0.11784303188323975,158,323584,1524.140288925264,323584
1000.0,824.52053703,208,0.021494355,0.2807129,5.077089,-0.023657296,-0.0010832078,0.0220183,0.22131013870239258,159,325632,1533.962591719348,325632
1000.0,834.0272660100001,208,0.021275792,0.29262695,5.070258,-0.019076431,0.0009810784,0.020918285,0.10447287559509277,160,327680,1543.780374940019,327680
1000.0,839.60934117,219,0.02010681,0.25263673,5.0314183,-0.023305042,0.016925095,0.02287801,0.5405572950839996,161,329728,1553.126385838259,329728
1000.0,846.5664639600001,204,0.018185955,0.25688475,5.0345345,-0.01599199,0.0033418715,0.02019523,0.24160683155059814,162,331776,1563.1232760981657,331776
1000.0,853.0306375000001,202,0.017884146,0.2548828,5.0216217,-0.019388359,0.0027683405,0.020979766,0.31585848331451416,163,333824,1573.214560114313,333824
1000.0,859.0673724999999,215,0.022848407,0.29682618,5.0040603,-0.022860095,-0.012843547,0.019650321,0.18695169687271118,164,335872,1582.7388759180903,335872
1000.0,865.9828777900001,221,0.01937754,0.26289064,4.971578,-0.01927219,-0.0038539865,0.020859893,0.10697191953659058,165,337920,1591.9923179629259,337920
1000.0,872.0109388899999,217,0.019994067,0.26450196,4.965123,-0.015668547,-0.006788752,0.023516249,0.461334764957428,166,339968,1601.3878557272255,339968
1000.0,884.4246045,221,0.022498261,0.29902345,4.957065,-0.020418968,0.0018543566,0.03181564,0.17856258153915405,167,342016,1610.6368419872597,342016
1000.0,890.9115901699998,215,0.02034225,0.2710449,4.9399576,-0.025020769,-0.0029532507,0.022747984,0.1892222762107849,168,344064,1620.1557661192492,344064
1000.0,896.69546044,215,0.022048105,0.28847656,4.9923167,-0.022614304,-0.0009559424,0.021736346,0.37525415420532227,169,346112,1629.6634848080575,346112
1000.0,901.1375843000001,219,0.02243479,0.29296875,4.972979,-0.015740214,-0.0040544746,0.021641895,0.251720130443573,170,348160,1638.9964428581297,348160
1000.0,905.73632148,208,0.022795152,0.2878906,4.9420013,-0.022076994,-0.0016774191,0.020713953,0.2557741403579712,171,350208,1648.8414971111342,350208
1000.0,910.0558535899999,213,0.021191321,0.28681642,4.926041,-0.026011642,-0.009285736,0.022537563,0.5140670537948608,172,352256,1658.4138393960893,352256
1000.0,915.5187134599998,216,0.017117616,0.24453124,4.925325,-0.019445304,-0.00047963468,0.020361783,0.16927558183670044,173,354304,1667.8749387371354,354304
1000.0,920.1035189199999,215,0.02132849,0.28149414,4.954508,-0.02008247,-0.0023313356,0.020681616,0.09539276361465454,174,356352,1677.3745356812142,356352
1000.0,926.3940497100001,221,0.018665811,0.25498047,4.9249754,-0.020737173,-0.0016802361,0.022073306,0.16398388147354126,175,358400,1686.6322714351118,358400
1000.0,930.3000799000001,214,0.020624274,0.27573243,4.910505,-0.01768661,-0.004947654,0.025421228,0.6581372320652008,176,360448,1696.1748241530731,360448
1000.0,933.90152646,215,0.021147292,0.28759766,4.9122415,-0.019468507,-0.0010440613,0.021188976,0.13483768701553345,177,362496,1705.675572256092,362496
1000.0,937.3652608900001,220,0.018166468,0.24916992,4.927024,-0.018323502,-0.0075579034,0.020068102,0.12087082862854004,178,364544,1714.977339094039,364544
